loop_run1_single_reading.thisRepN,loop_run1_single_reading.thisTrialN,loop_run1_single_reading.thisN,loop_run1_single_reading.thisIndex,loop_run2_single_nback.thisRepN,loop_run2_single_nback.thisTrialN,loop_run2_single_nback.thisN,loop_run2_single_nback.thisIndex,loop_dual_task_blocks.thisRepN,loop_dual_task_blocks.thisTrialN,loop_dual_task_blocks.thisN,loop_dual_task_blocks.thisIndex,TriggerCount,TriggerTime,colour,global_onset_time,onset_time_rel2trigger,target,nback_response,nback_RT,duration,text_nr,trial_nr,block_nr_exp,run_nr,block_nr_run,block_name,n-back_level,word,question,button_pressed,chosen_ans,ans_correct,participant,session,testing_mode,RT_per_rectangle_oneback_single,RT_per_rectangle_twoback_single,RT_per_letter_baseline,RT_per_letter_oneback_dual,RT_per_letter_twoback_dual,date,expName,psychopyVersion,frameRate,
,,,,0,0,0,0,,,,,1,37.14379000663757,#F989A2,46.14181995391846,8.998029947280884,False,correct rejection,None,93.0,,1,3,2,1,1back_single_main_no_click,1,,,NA,,,ya27,001,yes,90,90,90,90,90,2024-07-30_18h17.45.465,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,60.06406942525114,
,,,,0,0,0,0,,,,,,,#2AB7EF,46.4584801197052,9.314690113067627,False,correct rejection,None,96.0,,2,3,2,1,1back_single_main_no_click,1,,,NA,,,ya27,001,yes,90,90,90,90,90,2024-07-30_18h17.45.465,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,60.06406942525114,
,,,,0,0,0,0,,,,,,,#D292F3,46.77487301826477,9.631083011627197,False,correct rejection,None,99.0,,3,3,2,1,1back_single_main_no_click,1,,,NA,,,ya27,001,yes,90,90,90,90,90,2024-07-30_18h17.45.465,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,60.06406942525114,
,,,,0,0,0,0,,,,,,,#88BA3F,47.09158492088318,9.947794914245605,False,correct rejection,None,102.0,,4,3,2,1,1back_single_main_no_click,1,,,NA,,,ya27,001,yes,90,90,90,90,90,2024-07-30_18h17.45.465,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,60.06406942525114,
,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,ya27,001,yes,90,90,90,90,90,2024-07-30_18h17.45.465,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,60.06406942525114,
,,,,1,0,1,0,,,,,,,#88BA3F,56.40705990791321,19.263269901275635,False,correct rejection,None,93.0,,1,4,2,2,2back_single_main_no_click,2,,,NA,,,ya27,001,yes,90,90,90,90,90,2024-07-30_18h17.45.465,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,60.06406942525114,
,,,,1,0,1,0,,,,,,,#88BA3F,56.72234797477722,19.57855796813965,False,correct rejection,None,96.0,,2,4,2,2,2back_single_main_no_click,2,,,NA,,,ya27,001,yes,90,90,90,90,90,2024-07-30_18h17.45.465,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,60.06406942525114,
,,,,1,0,1,0,,,,,,,#D292F3,57.038991928100586,19.895201921463013,False,correct rejection,None,99.0,,3,4,2,2,2back_single_main_no_click,2,,,NA,,,ya27,001,yes,90,90,90,90,90,2024-07-30_18h17.45.465,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,60.06406942525114,
,,,,1,0,1,0,,,,,,,#2AB7EF,57.35551905632019,20.211729049682617,False,correct rejection,None,102.0,,4,4,2,2,2back_single_main_no_click,2,,,NA,,,ya27,001,yes,90,90,90,90,90,2024-07-30_18h17.45.465,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,60.06406942525114,
,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,ya27,001,yes,90,90,90,90,90,2024-07-30_18h17.45.465,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,60.06406942525114,
,,,,2,0,2,0,,,,,,,#D292F3,66.65314507484436,29.509355068206787,False,correct rejection,None,93.0,,1,5,2,3,2back_single_main_no_click,2,,,NA,,,ya27,001,yes,90,90,90,90,90,2024-07-30_18h17.45.465,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,60.06406942525114,
,,,,2,0,2,0,,,,,,,#2AB7EF,66.96971702575684,29.825927019119263,False,false alarm,49.894094467163086,96.0,,2,5,2,3,2back_single_main_no_click,2,,,NA,,,ya27,001,yes,90,90,90,90,90,2024-07-30_18h17.45.465,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,60.06406942525114,
,,,,2,0,2,0,,,,,,,#88BA3F,67.28631496429443,30.14252495765686,False,correct rejection,None,99.0,,3,5,2,3,2back_single_main_no_click,2,,,NA,,,ya27,001,yes,90,90,90,90,90,2024-07-30_18h17.45.465,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,60.06406942525114,
,,,,2,0,2,0,,,,,,,#D292F3,67.60312795639038,30.459337949752808,False,correct rejection,None,102.0,,4,5,2,3,2back_single_main_no_click,2,,,NA,,,ya27,001,yes,90,90,90,90,90,2024-07-30_18h17.45.465,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,60.06406942525114,
,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,ya27,001,yes,90,90,90,90,90,2024-07-30_18h17.45.465,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,60.06406942525114,
,,,,3,0,3,0,,,,,,,#D292F3,76.90052509307861,39.75673508644104,False,correct rejection,None,93.0,,1,6,2,4,1back_single_main_no_click,1,,,NA,,,ya27,001,yes,90,90,90,90,90,2024-07-30_18h17.45.465,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,60.06406942525114,
,,,,3,0,3,0,,,,,,,#2AB7EF,77.21703600883484,40.073246002197266,False,false alarm,17.998933792114258,96.0,,2,6,2,4,1back_single_main_no_click,1,,,NA,,,ya27,001,yes,90,90,90,90,90,2024-07-30_18h17.45.465,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,60.06406942525114,
,,,,3,0,3,0,,,,,,,#D292F3,77.53363490104675,40.38984489440918,False,correct rejection,None,99.0,,3,6,2,4,1back_single_main_no_click,1,,,NA,,,ya27,001,yes,90,90,90,90,90,2024-07-30_18h17.45.465,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,60.06406942525114,
,,,,3,0,3,0,,,,,,,#D292F3,77.85020995140076,40.706419944763184,True,miss,None,102.0,,4,6,2,4,1back_single_main_no_click,1,,,NA,,,ya27,001,yes,90,90,90,90,90,2024-07-30_18h17.45.465,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,60.06406942525114,
,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,ya27,001,yes,90,90,90,90,90,2024-07-30_18h17.45.465,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,60.06406942525114,
,,,,,,,,0,0,0,0,1,81.26596689224243,#D292F3,90.05187392234802,8.78590703010559,False,correct rejection,None,450.0,text_06,1,7,3,1,1back_dual_main_no_click,1,In,,,,,ya27,001,yes,90,90,90,90,90,2024-07-30_18h17.45.465,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,60.06406942525114,
,,,,,,,,0,0,0,0,,,#88BA3F,90.51561212539673,9.249645233154297,False,correct rejection,None,464.8751059801299,text_06,2,7,3,1,1back_dual_main_no_click,1,den,,,,,ya27,001,yes,90,90,90,90,90,2024-07-30_18h17.45.465,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,60.06406942525114,
,,,,,,,,0,0,0,0,,,#2AB7EF,90.9996120929718,9.73364520072937,False,correct rejection,None,566.7502119602598,text_06,3,7,3,1,1back_dual_main_no_click,1,siebziger,,,,,ya27,001,yes,90,90,90,90,90,2024-07-30_18h17.45.465,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,60.06406942525114,
,,,,,,,,0,0,0,0,,,#D292F3,91.5824179649353,10.316451072692871,False,correct rejection,None,533.2583522305249,text_06,4,7,3,1,1back_dual_main_no_click,1,Jahren,,,,,ya27,001,yes,90,90,90,90,90,2024-07-30_18h17.45.465,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,60.06406942525114,
,,,,,,,,0,0,0,0,,,,92.17134094238281,55.02755093574524,,,,,text_06,,7,1,3,1back_dual_main_no_click,1,,Q1,1,a,True,ya27,001,yes,90,90,90,90,90,2024-07-30_18h17.45.465,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,60.06406942525114,
,,,,,,,,0,0,0,0,,,,92.76371312141418,55.61992311477661,,,,,text_06,,7,1,3,1back_dual_main_no_click,1,,Q2,2,b,False,ya27,001,yes,90,90,90,90,90,2024-07-30_18h17.45.465,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,60.06406942525114,
,,,,,,,,0,0,0,0,,,,95.72710299491882,58.58331298828125,,,,,text_06,,7,1,3,1back_dual_main_no_click,1,,Q3,2,b,False,ya27,001,yes,90,90,90,90,90,2024-07-30_18h17.45.465,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,60.06406942525114,
,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,ya27,001,yes,90,90,90,90,90,2024-07-30_18h17.45.465,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,60.06406942525114,
,,,,,,,,,,,,1,116.7568850517273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
